year_quarter (연분기),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025-Q3,RH005,황미정,T01,올메텍정,25477582.0,25477582.0,5,5,5,0,0,fail
2025-Q3,RH005,황미정,T01,자누비아정,26760000.0,26760000.0,4,4,4,0,0,fail
2025-Q3,RH005,황미정,T01,카나브정,6957144.0,6957144.0,2,2,2,0,0,fail
2025-Q3,RH005,황미정,T01,타미플루캡슐,13752000.0,13752000.0,3,3,3,0,0,fail
2025-Q3,RH005,황미정,T01,트라젠타정,8422400.0,8422400.0,4,4,4,0,0,fail
2025-Q3,RH005,황미정,T01,플라빅스정,1638000.0,1638000.0,1,1,1,0,0,fail
2025-Q3,RH006,서은지,T01,글루코파지정,7993202.0,7993202.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,네시나정,64400400.0,64400400.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,넥시움정,8282082.0,8282082.0,2,2,2,0,0,fail
2025-Q3,RH006,서은지,T01,디아미크롱서방정,21786600.0,21786600.0,4,4,4,0,0,fail
2025-Q3,RH006,서은지,T01,로수젯정,2391900.0,2391900.0,1,1,1,0,0,fail
2025-Q3,RH006,서은지,T01,록소르정,4007200.0,4007200.0,4,4,4,0,0,fail
2025-Q3,RH006,서은지,T01,리피토정,18400200.0,18400200.0,1,1,1,0,0,fail
2025-Q3,RH006,서은지,T01,서스펜정,28971672.0,28971672.0,5,5,5,0,0,fail
2025-Q3,RH006,서은지,T01,세파클러캡슐,20638900.0,20638900.0,2,2,2,0,0,fail
2025-Q3,RH006,서은지,T01,아모잘탄정,6446700.0,6446700.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,아토르바정,9837715.0,9837715.0,5,5,5,0,0,fail
2025-Q3,RH006,서은지,T01,아토젯정,39466917.0,39466917.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,엑스포지정,33796007.0,33796007.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,올메텍정,14779975.0,14779975.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,자누비아정,70704000.0,70704000.0,3,3,3,0,0,fail
2025-Q3,RH006,서은지,T01,카나브정,16379820.0,16379820.0,2,2,2,0,0,fail
2025-Q3,RH006,서은지,T01,타미플루캡슐,41167700.0,41167700.0,2,2,2,0,0,fail
2025-Q3,RH006,서은지,T01,트라젠타정,3966800.0,3966800.0,2,2,2,0,0,fail
2025-Q3,RH006,서은지,T01,플라빅스정,35406000.0,35406000.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,가브스정,1683700.0,1683700.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,글루코파지정,3806654.0,3806654.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,네시나정,31422274.0,31422274.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,넥시움정,23634234.0,23634234.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,디아미크롱서방정,11294800.0,11294800.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,로수젯정,27171015.0,27171015.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,록소르정,6905400.0,6905400.0,5,5,5,0,0,fail
2025-Q3,RH007,임지우,T01,리피토정,18248352.0,18248352.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,서스펜정,12671802.0,12671802.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,세파클러캡슐,28162300.0,28162300.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,아모잘탄정,23735285.0,23735285.0,6,6,6,0,0,fail
2025-Q3,RH007,임지우,T01,아토르바정,10982659.0,10982659.0,3,3,3,0,0,fail
2025-Q3,RH007,임지우,T01,아토젯정,54260244.0,54260244.0,6,6,6,0,0,fail
2025-Q3,RH007,임지우,T01,엑스포지정,5570000.0,5570000.0,4,4,4,0,0,fail
2025-Q3,RH007,임지우,T01,올메텍정,16113127.0,16113127.0,7,7,7,0,0,fail
2025-Q3,RH007,임지우,T01,자누비아정,10824000.0,10824000.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,카나브정,18251103.0,18251103.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,타미플루캡슐,36315400.0,36315400.0,2,2,2,0,0,fail
2025-Q3,RH007,임지우,T01,트라젠타정,7689200.0,7689200.0,4,4,4,0,0,fail
2025-Q3,RH007,임지우,T01,플라빅스정,34020000.0,34020000.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,가브스정,51940270.0,51940270.0,5,5,5,0,0,fail
2025-Q3,RH008,전민준,T01,글루코파지정,16889550.0,16889550.0,4,4,4,0,0,fail
2025-Q3,RH008,전민준,T01,네시나정,63386685.0,63386685.0,4,4,4,0,0,fail
2025-Q3,RH008,전민준,T01,넥시움정,26361261.0,26361261.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,디아미크롱서방정,793600.0,793600.0,1,1,1,0,0,fail
2025-Q3,RH008,전민준,T01,로수젯정,1447200.0,1447200.0,1,1,1,0,0,fail
2025-Q3,RH008,전민준,T01,록소르정,12325200.0,12325200.0,4,4,4,0,0,fail
2025-Q3,RH008,전민준,T01,리피토정,8874579.0,8874579.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,서스펜정,13332432.0,13332432.0,4,4,4,0,0,fail
2025-Q3,RH008,전민준,T01,세파클러캡슐,10771100.0,10771100.0,2,2,2,0,0,fail
2025-Q3,RH008,전민준,T01,아모잘탄정,11934234.0,11934234.0,2,2,2,0,0,fail
2025-Q3,RH008,전민준,T01,아토르바정,9697965.0,9697965.0,6,6,6,0,0,fail
2025-Q3,RH008,전민준,T01,아토젯정,245700.0,245700.0,1,1,1,0,0,fail
2025-Q3,RH008,전민준,T01,엑스포지정,4386800.0,4386800.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,올메텍정,10573883.0,10573883.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,자누비아정,113880000.0,113880000.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,카나브정,8070834.0,8070834.0,4,4,4,0,0,fail
2025-Q3,RH008,전민준,T01,타미플루캡슐,46574500.0,46574500.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,트라젠타정,3816400.0,3816400.0,3,3,3,0,0,fail
2025-Q3,RH008,전민준,T01,플라빅스정,22302000.0,22302000.0,1,1,1,0,0,fail
2025-Q3,RH009,윤건우,T02,가브스정,35454655.0,35454655.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,글루코파지정,21601285.0,21601285.0,8,8,8,0,0,fail
2025-Q3,RH009,윤건우,T02,네시나정,50466991.0,50466991.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,넥시움정,5653325.0,5653325.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,디아미크롱서방정,6156000.0,6156000.0,3,3,3,0,0,fail
2025-Q3,RH009,윤건우,T02,로수젯정,62375907.0,62375907.0,3,3,3,0,0,fail
2025-Q3,RH009,윤건우,T02,록소르정,13098600.0,13098600.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,리피토정,3982038.0,3982038.0,2,2,2,0,0,fail
2025-Q3,RH009,윤건우,T02,서스펜정,22111560.0,22111560.0,5,5,5,0,0,fail
2025-Q3,RH009,윤건우,T02,세파클러캡슐,2231900.0,2231900.0,2,2,2,0,0,fail
2025-Q3,RH009,윤건우,T02,아모잘탄정,26915734.0,26915734.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,아토르바정,19470014.0,19470014.0,7,7,7,0,0,fail
2025-Q3,RH009,윤건우,T02,아토젯정,24344136.0,24344136.0,2,2,2,0,0,fail
2025-Q3,RH009,윤건우,T02,엑스포지정,8541600.0,8541600.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,올메텍정,32873567.0,32873567.0,5,5,5,0,0,fail
2025-Q3,RH009,윤건우,T02,자누비아정,23124000.0,23124000.0,5,5,5,0,0,fail
2025-Q3,RH009,윤건우,T02,카나브정,25037967.0,25037967.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,타미플루캡슐,63217100.0,63217100.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,트라젠타정,5922000.0,5922000.0,4,4,4,0,0,fail
2025-Q3,RH009,윤건우,T02,플라빅스정,16380000.0,16380000.0,1,1,1,0,0,fail
2025-Q3,RH010,오시우,T02,가브스정,4689300.0,4689300.0,3,3,3,0,0,fail
2025-Q3,RH010,오시우,T02,글루코파지정,10002801.0,10002801.0,2,2,2,0,0,fail
2025-Q3,RH010,오시우,T02,네시나정,47938684.0,47938684.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,넥시움정,13823336.0,13823336.0,2,2,2,0,0,fail
2025-Q3,RH010,오시우,T02,디아미크롱서방정,15903000.0,15903000.0,2,2,2,0,0,fail
2025-Q3,RH010,오시우,T02,로수젯정,67995132.0,67995132.0,6,6,6,0,0,fail
2025-Q3,RH010,오시우,T02,록소르정,12365800.0,12365800.0,6,6,6,0,0,fail
2025-Q3,RH010,오시우,T02,리피토정,14352156.0,14352156.0,3,3,3,0,0,fail
2025-Q3,RH010,오시우,T02,서스펜정,1983969.0,1983969.0,1,1,1,0,0,fail
2025-Q3,RH010,오시우,T02,세파클러캡슐,30475400.0,30475400.0,6,6,6,0,0,fail
2025-Q3,RH010,오시우,T02,아모잘탄정,9330700.0,9330700.0,3,3,3,0,0,fail
2025-Q3,RH010,오시우,T02,아토르바정,5930753.0,5930753.0,3,3,3,0,0,fail
2025-Q3,RH010,오시우,T02,아토젯정,19111662.0,19111662.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,엑스포지정,19654498.0,19654498.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,올메텍정,24702858.0,24702858.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,자누비아정,24204000.0,24204000.0,2,2,2,0,0,fail
2025-Q3,RH010,오시우,T02,카나브정,19983936.0,19983936.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,타미플루캡슐,4060200.0,4060200.0,2,2,2,0,0,fail
2025-Q3,RH010,오시우,T02,트라젠타정,10678400.0,10678400.0,5,5,5,0,0,fail
2025-Q3,RH010,오시우,T02,플라빅스정,30870000.0,30870000.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,가브스정,17219474.0,17219474.0,3,3,3,0,0,fail
2025-Q3,RH011,이하랑,T02,글루코파지정,13467741.0,13467741.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,네시나정,35742222.0,35742222.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,넥시움정,46626242.0,46626242.0,6,6,6,0,0,fail
2025-Q3,RH011,이하랑,T02,디아미크롱서방정,2424000.0,2424000.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,로수젯정,82512432.0,82512432.0,4,4,4,0,0,fail
2025-Q3,RH011,이하랑,T02,록소르정,1060200.0,1060200.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,리피토정,2722500.0,2722500.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,서스펜정,18434247.0,18434247.0,4,4,4,0,0,fail
2025-Q3,RH011,이하랑,T02,세파클러캡슐,10132600.0,10132600.0,3,3,3,0,0,fail
2025-Q3,RH011,이하랑,T02,아모잘탄정,3173995.0,3173995.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,아토르바정,14113824.0,14113824.0,5,5,5,0,0,fail
2025-Q3,RH011,이하랑,T02,아토젯정,94642515.0,94642515.0,5,5,5,0,0,fail
2025-Q3,RH011,이하랑,T02,엑스포지정,28909630.0,28909630.0,4,4,4,0,0,fail
2025-Q3,RH011,이하랑,T02,올메텍정,1856400.0,1856400.0,1,1,1,0,0,fail
2025-Q3,RH011,이하랑,T02,자누비아정,96116000.0,96116000.0,4,4,4,0,0,fail
2025-Q3,RH011,이하랑,T02,카나브정,20656773.0,20656773.0,2,2,2,0,0,fail
2025-Q3,RH011,이하랑,T02,트라젠타정,11054400.0,11054400.0,4,4,4,0,0,fail
2025-Q3,RH011,이하랑,T02,플라빅스정,65268000.0,65268000.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,가브스정,54028456.0,54028456.0,6,6,6,0,0,fail
2025-Q3,RH012,윤혜진,T02,글루코파지정,675987.0,675987.0,1,1,1,0,0,fail
2025-Q3,RH012,윤혜진,T02,네시나정,31649968.0,31649968.0,5,5,5,0,0,fail
2025-Q3,RH012,윤혜진,T02,넥시움정,16300452.0,16300452.0,3,3,3,0,0,fail
2025-Q3,RH012,윤혜진,T02,디아미크롱서방정,11060000.0,11060000.0,6,6,6,0,0,fail
2025-Q3,RH012,윤혜진,T02,로수젯정,43164594.0,43164594.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,록소르정,6128800.0,6128800.0,2,2,2,0,0,fail
2025-Q3,RH012,윤혜진,T02,리피토정,33243264.0,33243264.0,7,7,7,0,0,fail
2025-Q3,RH012,윤혜진,T02,서스펜정,2090700.0,2090700.0,2,2,2,0,0,fail
2025-Q3,RH012,윤혜진,T02,세파클러캡슐,3336100.0,3336100.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,아모잘탄정,7909065.0,7909065.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,아토르바정,2967000.0,2967000.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,아토젯정,3326400.0,3326400.0,1,1,1,0,0,fail
2025-Q3,RH012,윤혜진,T02,엑스포지정,9579200.0,9579200.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,올메텍정,26760886.0,26760886.0,5,5,5,0,0,fail
2025-Q3,RH012,윤혜진,T02,자누비아정,9500000.0,9500000.0,2,2,2,0,0,fail
2025-Q3,RH012,윤혜진,T02,카나브정,17289243.0,17289243.0,5,5,5,0,0,fail
2025-Q3,RH012,윤혜진,T02,타미플루캡슐,107852000.0,107852000.0,4,4,4,0,0,fail
2025-Q3,RH012,윤혜진,T02,트라젠타정,3872800.0,3872800.0,2,2,2,0,0,fail
2025-Q3,RH012,윤혜진,T02,플라빅스정,83034000.0,83034000.0,5,5,5,0,0,fail
2025-Q3,RH013,한미정,T02,가브스정,82720440.0,82720440.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,글루코파지정,18839565.0,18839565.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,네시나정,17902094.0,17902094.0,4,4,4,0,0,fail
2025-Q3,RH013,한미정,T02,넥시움정,33064591.0,33064591.0,5,5,5,0,0,fail
2025-Q3,RH013,한미정,T02,디아미크롱서방정,13884000.0,13884000.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,로수젯정,1889400.0,1889400.0,1,1,1,0,0,fail
2025-Q3,RH013,한미정,T02,록소르정,10263000.0,10263000.0,4,4,4,0,0,fail
2025-Q3,RH013,한미정,T02,리피토정,30737700.0,30737700.0,8,8,8,0,0,fail
2025-Q3,RH013,한미정,T02,서스펜정,17970237.0,17970237.0,5,5,5,0,0,fail
2025-Q3,RH013,한미정,T02,세파클러캡슐,17032300.0,17032300.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,아모잘탄정,1653000.0,1653000.0,1,1,1,0,0,fail
2025-Q3,RH013,한미정,T02,아토르바정,21169947.0,21169947.0,5,5,5,0,0,fail
2025-Q3,RH013,한미정,T02,아토젯정,2551500.0,2551500.0,2,2,2,0,0,fail
2025-Q3,RH013,한미정,T02,엑스포지정,27912819.0,27912819.0,2,2,2,0,0,fail
2025-Q3,RH013,한미정,T02,올메텍정,2213400.0,2213400.0,1,1,1,0,0,fail
2025-Q3,RH013,한미정,T02,자누비아정,588000.0,588000.0,1,1,1,0,0,fail
2025-Q3,RH013,한미정,T02,카나브정,30357126.0,30357126.0,7,7,7,0,0,fail
2025-Q3,RH013,한미정,T02,타미플루캡슐,21562800.0,21562800.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,트라젠타정,7557600.0,7557600.0,3,3,3,0,0,fail
2025-Q3,RH013,한미정,T02,플라빅스정,39186000.0,39186000.0,3,3,3,0,0,fail
2025-Q3,RH014,신성호,T02,가브스정,100475522.0,100475522.0,6,6,6,0,0,fail
2025-Q3,RH014,신성호,T02,글루코파지정,16783623.0,16783623.0,2,2,2,0,0,fail
2025-Q3,RH014,신성호,T02,네시나정,32225882.0,32225882.0,2,2,2,0,0,fail
2025-Q3,RH014,신성호,T02,넥시움정,14830445.0,14830445.0,2,2,2,0,0,fail
2025-Q3,RH014,신성호,T02,디아미크롱서방정,8449200.0,8449200.0,4,4,4,0,0,fail
2025-Q3,RH014,신성호,T02,로수젯정,6040305.0,6040305.0,3,3,3,0,0,fail
2025-Q3,RH014,신성호,T02,록소르정,4338400.0,4338400.0,4,4,4,0,0,fail
2025-Q3,RH014,신성호,T02,리피토정,16596660.0,16596660.0,2,2,2,0,0,fail
2025-Q3,RH014,신성호,T02,서스펜정,36686748.0,36686748.0,7,7,7,0,0,fail
2025-Q3,RH014,신성호,T02,세파클러캡슐,40449000.0,40449000.0,5,5,5,0,0,fail
2025-Q3,RH014,신성호,T02,아모잘탄정,24246270.0,24246270.0,4,4,4,0,0,fail
2025-Q3,RH014,신성호,T02,아토젯정,3250800.0,3250800.0,1,1,1,0,0,fail
2025-Q3,RH014,신성호,T02,엑스포지정,6698400.0,6698400.0,3,3,3,0,0,fail
2025-Q3,RH014,신성호,T02,올메텍정,582400.0,582400.0,1,1,1,0,0,fail
2025-Q3,RH014,신성호,T02,자누비아정,27326000.0,27326000.0,4,4,4,0,0,fail
2025-Q3,RH014,신성호,T02,카나브정,28633731.0,28633731.0,6,6,6,0,0,fail
2025-Q3,RH014,신성호,T02,타미플루캡슐,34654200.0,34654200.0,7,7,7,0,0,fail
2025-Q3,RH014,신성호,T02,트라젠타정,2707200.0,2707200.0,1,1,1,0,0,fail
2025-Q3,RH014,신성호,T02,플라빅스정,20664000.0,20664000.0,3,3,3,0,0,fail
2025-Q3,RH015,임하준,T03,가브스정,52436059.0,52436059.0,5,5,5,0,0,fail
2025-Q3,RH015,임하준,T03,글루코파지정,385400.0,385400.0,1,1,1,0,0,fail
2025-Q3,RH015,임하준,T03,네시나정,96600600.0,96600600.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,넥시움정,20856397.0,20856397.0,2,2,2,0,0,fail
2025-Q3,RH015,임하준,T03,디아미크롱서방정,18778000.0,18778000.0,3,3,3,0,0,fail
2025-Q3,RH015,임하준,T03,로수젯정,25785135.0,25785135.0,2,2,2,0,0,fail
2025-Q3,RH015,임하준,T03,록소르정,9836600.0,9836600.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,리피토정,22884237.0,22884237.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,서스펜정,11618130.0,11618130.0,2,2,2,0,0,fail
2025-Q3,RH015,임하준,T03,세파클러캡슐,3585600.0,3585600.0,3,3,3,0,0,fail
2025-Q3,RH015,임하준,T03,아모잘탄정,53356221.0,53356221.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,아토르바정,2427200.0,2427200.0,3,3,3,0,0,fail
2025-Q3,RH015,임하준,T03,아토젯정,1701000.0,1701000.0,1,1,1,0,0,fail
2025-Q3,RH015,임하준,T03,엑스포지정,36752022.0,36752022.0,5,5,5,0,0,fail
2025-Q3,RH015,임하준,T03,올메텍정,3095400.0,3095400.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,자누비아정,33988000.0,33988000.0,4,4,4,0,0,fail
2025-Q3,RH015,임하준,T03,카나브정,2053800.0,2053800.0,2,2,2,0,0,fail
2025-Q3,RH015,임하준,T03,타미플루캡슐,1271900.0,1271900.0,1,1,1,0,0,fail
2025-Q3,RH015,임하준,T03,트라젠타정,3365200.0,3365200.0,2,2,2,0,0,fail
2025-Q3,RH015,임하준,T03,플라빅스정,56952000.0,56952000.0,5,5,5,0,0,fail
2025-Q3,RH016,박민서,T03,가브스정,12293431.0,12293431.0,5,5,5,0,0,fail
2025-Q3,RH016,박민서,T03,글루코파지정,549900.0,549900.0,1,1,1,0,0,fail
2025-Q3,RH016,박민서,T03,네시나정,20230896.0,20230896.0,5,5,5,0,0,fail
2025-Q3,RH016,박민서,T03,디아미크롱서방정,12920000.0,12920000.0,3,3,3,0,0,fail
2025-Q3,RH016,박민서,T03,로수젯정,11651061.0,11651061.0,1,1,1,0,0,fail
2025-Q3,RH016,박민서,T03,록소르정,3087600.0,3087600.0,2,2,2,0,0,fail
2025-Q3,RH016,박민서,T03,리피토정,1663200.0,1663200.0,2,2,2,0,0,fail
2025-Q3,RH016,박민서,T03,서스펜정,18087537.0,18087537.0,5,5,5,0,0,fail
2025-Q3,RH016,박민서,T03,세파클러캡슐,28239500.0,28239500.0,3,3,3,0,0,fail
2025-Q3,RH016,박민서,T03,아모잘탄정,26256618.0,26256618.0,3,3,3,0,0,fail
2025-Q3,RH016,박민서,T03,아토르바정,336400.0,336400.0,1,1,1,0,0,fail
2025-Q3,RH016,박민서,T03,아토젯정,26243037.0,26243037.0,2,2,2,0,0,fail
2025-Q3,RH016,박민서,T03,엑스포지정,1513200.0,1513200.0,2,2,2,0,0,fail
2025-Q3,RH016,박민서,T03,올메텍정,17836963.0,17836963.0,3,3,3,0,0,fail
2025-Q3,RH016,박민서,T03,자누비아정,17166000.0,17166000.0,2,2,2,0,0,fail
2025-Q3,RH016,박민서,T03,카나브정,48839709.0,48839709.0,8,8,8,0,0,fail
2025-Q3,RH016,박민서,T03,타미플루캡슐,48536300.0,48536300.0,5,5,5,0,0,fail
2025-Q3,RH016,박민서,T03,트라젠타정,9907600.0,9907600.0,6,6,6,0,0,fail
2025-Q3,RH016,박민서,T03,플라빅스정,16758000.0,16758000.0,1,1,1,0,0,fail
2025-Q3,RH017,윤지우,T03,가브스정,64869317.0,64869317.0,5,5,5,0,0,fail
2025-Q3,RH017,윤지우,T03,글루코파지정,7108832.0,7108832.0,2,2,2,0,0,fail
2025-Q3,RH017,윤지우,T03,넥시움정,2092800.0,2092800.0,2,2,2,0,0,fail
2025-Q3,RH017,윤지우,T03,디아미크롱서방정,2256800.0,2256800.0,2,2,2,0,0,fail
2025-Q3,RH017,윤지우,T03,로수젯정,32619441.0,32619441.0,4,4,4,0,0,fail
2025-Q3,RH017,윤지우,T03,록소르정,91200.0,91200.0,1,1,1,0,0,fail
2025-Q3,RH017,윤지우,T03,리피토정,1346400.0,1346400.0,1,1,1,0,0,fail
2025-Q3,RH017,윤지우,T03,서스펜정,30693948.0,30693948.0,6,6,6,0,0,fail
2025-Q3,RH017,윤지우,T03,세파클러캡슐,14509000.0,14509000.0,3,3,3,0,0,fail
2025-Q3,RH017,윤지우,T03,아모잘탄정,31866304.0,31866304.0,5,5,5,0,0,fail
2025-Q3,RH017,윤지우,T03,아토르바정,20767580.0,20767580.0,6,6,6,0,0,fail
2025-Q3,RH017,윤지우,T03,엑스포지정,57811274.0,57811274.0,7,7,7,0,0,fail
2025-Q3,RH017,윤지우,T03,올메텍정,29042935.0,29042935.0,3,3,3,0,0,fail
2025-Q3,RH017,윤지우,T03,자누비아정,2268000.0,2268000.0,1,1,1,0,0,fail
2025-Q3,RH017,윤지우,T03,카나브정,15651939.0,15651939.0,2,2,2,0,0,fail
2025-Q3,RH017,윤지우,T03,타미플루캡슐,10430200.0,10430200.0,4,4,4,0,0,fail
2025-Q3,RH017,윤지우,T03,트라젠타정,3891600.0,3891600.0,2,2,2,0,0,fail
2025-Q3,RH017,윤지우,T03,플라빅스정,32256000.0,32256000.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,가브스정,1547700.0,1547700.0,1,1,1,0,0,fail
2025-Q3,RH018,전지훈,T03,글루코파지정,2703948.0,2703948.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,네시나정,8840300.0,8840300.0,4,4,4,0,0,fail
2025-Q3,RH018,전지훈,T03,넥시움정,10940189.0,10940189.0,4,4,4,0,0,fail
2025-Q3,RH018,전지훈,T03,디아미크롱서방정,3649000.0,3649000.0,3,3,3,0,0,fail
2025-Q3,RH018,전지훈,T03,로수젯정,1145700.0,1145700.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,록소르정,8436000.0,8436000.0,3,3,3,0,0,fail
2025-Q3,RH018,전지훈,T03,리피토정,21581901.0,21581901.0,7,7,7,0,0,fail
2025-Q3,RH018,전지훈,T03,서스펜정,12536208.0,12536208.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,세파클러캡슐,1460000.0,1460000.0,1,1,1,0,0,fail
2025-Q3,RH018,전지훈,T03,아모잘탄정,6703200.0,6703200.0,3,3,3,0,0,fail
2025-Q3,RH018,전지훈,T03,아토르바정,1197200.0,1197200.0,1,1,1,0,0,fail
2025-Q3,RH018,전지훈,T03,아토젯정,36422685.0,36422685.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,엑스포지정,3920400.0,3920400.0,2,2,2,0,0,fail
2025-Q3,RH018,전지훈,T03,올메텍정,3431400.0,3431400.0,3,3,3,0,0,fail
2025-Q3,RH018,전지훈,T03,자누비아정,111102000.0,111102000.0,3,3,3,0,0,fail
2025-Q3,RH018,전지훈,T03,카나브정,54942918.0,54942918.0,7,7,7,0,0,fail
2025-Q3,RH018,전지훈,T03,타미플루캡슐,3424000.0,3424000.0,1,1,1,0,0,fail
2025-Q3,RH018,전지훈,T03,트라젠타정,3214800.0,3214800.0,1,1,1,0,0,fail
2025-Q3,RH018,전지훈,T03,플라빅스정,86184000.0,86184000.0,5,5,5,0,0,fail
2025-Q3,RH019,한준호,T03,가브스정,14901560.0,14901560.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,글루코파지정,14030793.0,14030793.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,넥시움정,18750670.0,18750670.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,디아미크롱서방정,5581400.0,5581400.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,로수젯정,86643849.0,86643849.0,4,4,4,0,0,fail
2025-Q3,RH019,한준호,T03,록소르정,13086800.0,13086800.0,6,6,6,0,0,fail
2025-Q3,RH019,한준호,T03,리피토정,1872000.0,1872000.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,서스펜정,16537443.0,16537443.0,4,4,4,0,0,fail
2025-Q3,RH019,한준호,T03,세파클러캡슐,7463600.0,7463600.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,아모잘탄정,3643700.0,3643700.0,2,2,2,0,0,fail
2025-Q3,RH019,한준호,T03,아토르바정,15981003.0,15981003.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,아토젯정,30489066.0,30489066.0,2,2,2,0,0,fail
2025-Q3,RH019,한준호,T03,엑스포지정,29297016.0,29297016.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,올메텍정,1892100.0,1892100.0,2,2,2,0,0,fail
2025-Q3,RH019,한준호,T03,자누비아정,56028000.0,56028000.0,3,3,3,0,0,fail
2025-Q3,RH019,한준호,T03,카나브정,35701713.0,35701713.0,4,4,4,0,0,fail
2025-Q3,RH019,한준호,T03,타미플루캡슐,1223600.0,1223600.0,1,1,1,0,0,fail
